"filepath","label","split"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Milk_Garant-Ecological-Standard-Milk\Garant-Ecological-Standard-Milk_027.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Milk_Garant-Ecological-Standard-Milk\Garant-Ecological-Standard-Milk_028.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oat-Milk_Oatly-Oat-Milk\Oatly-Oat-Milk_001.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oat-Milk_Oatly-Oat-Milk\Oatly-Oat-Milk_002.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oat-Milk_Oatly-Oat-Milk\Oatly-Oat-Milk_003.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oat-Milk_Oatly-Oat-Milk\Oatly-Oat-Milk_004.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oat-Milk_Oatly-Oat-Milk\Oatly-Oat-Milk_005.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oat-Milk_Oatly-Oat-Milk\Oatly-Oat-Milk_006.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oat-Milk_Oatly-Oat-Milk\Oatly-Oat-Milk_007.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oat-Milk_Oatly-Oat-Milk\Oatly-Oat-Milk_008.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oat-Milk_Oatly-Oat-Milk\Oatly-Oat-Milk_009.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oat-Milk_Oatly-Oat-Milk\Oatly-Oat-Milk_010.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oat-Milk_Oatly-Oat-Milk\Oatly-Oat-Milk_011.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oat-Milk_Oatly-Oat-Milk\Oatly-Oat-Milk_012.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oat-Milk_Oatly-Oat-Milk\Oatly-Oat-Milk_013.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oat-Milk_Oatly-Oat-Milk\Oatly-Oat-Milk_014.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oat-Milk_Oatly-Oat-Milk\Oatly-Oat-Milk_015.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oat-Milk_Oatly-Oat-Milk\Oatly-Oat-Milk_016.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oat-Milk_Oatly-Oat-Milk\Oatly-Oat-Milk_017.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oat-Milk_Oatly-Oat-Milk\Oatly-Oat-Milk_018.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oat-Milk_Oatly-Oat-Milk\Oatly-Oat-Milk_019.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oat-Milk_Oatly-Oat-Milk\Oatly-Oat-Milk_020.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oat-Milk_Oatly-Oat-Milk\Oatly-Oat-Milk_021.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oat-Milk_Oatly-Oat-Milk\Oatly-Oat-Milk_022.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oat-Milk_Oatly-Oat-Milk\Oatly-Oat-Milk_023.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oat-Milk_Oatly-Oat-Milk\Oatly-Oat-Milk_024.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oat-Milk_Oatly-Oat-Milk\Oatly-Oat-Milk_025.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oat-Milk_Oatly-Oat-Milk\Oatly-Oat-Milk_026.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oat-Milk_Oatly-Oat-Milk\Oatly-Oat-Milk_027.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oat-Milk_Oatly-Oat-Milk\Oatly-Oat-Milk_028.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oat-Milk_Oatly-Oat-Milk\Oatly-Oat-Milk_029.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oat-Milk_Oatly-Oat-Milk\Oatly-Oat-Milk_030.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oat-Milk_Oatly-Oat-Milk\Oatly-Oat-Milk_031.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oat-Milk_Oatly-Oat-Milk\Oatly-Oat-Milk_032.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oatghurt_Oatly-Natural-Oatghurt\Oatly-Natural-Oatghurt_001.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oatghurt_Oatly-Natural-Oatghurt\Oatly-Natural-Oatghurt_002.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oatghurt_Oatly-Natural-Oatghurt\Oatly-Natural-Oatghurt_003.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oatghurt_Oatly-Natural-Oatghurt\Oatly-Natural-Oatghurt_004.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oatghurt_Oatly-Natural-Oatghurt\Oatly-Natural-Oatghurt_005.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oatghurt_Oatly-Natural-Oatghurt\Oatly-Natural-Oatghurt_006.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oatghurt_Oatly-Natural-Oatghurt\Oatly-Natural-Oatghurt_007.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oatghurt_Oatly-Natural-Oatghurt\Oatly-Natural-Oatghurt_008.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oatghurt_Oatly-Natural-Oatghurt\Oatly-Natural-Oatghurt_009.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oatghurt_Oatly-Natural-Oatghurt\Oatly-Natural-Oatghurt_010.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oatghurt_Oatly-Natural-Oatghurt\Oatly-Natural-Oatghurt_011.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oatghurt_Oatly-Natural-Oatghurt\Oatly-Natural-Oatghurt_012.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oatghurt_Oatly-Natural-Oatghurt\Oatly-Natural-Oatghurt_013.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oatghurt_Oatly-Natural-Oatghurt\Oatly-Natural-Oatghurt_014.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oatghurt_Oatly-Natural-Oatghurt\Oatly-Natural-Oatghurt_015.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oatghurt_Oatly-Natural-Oatghurt\Oatly-Natural-Oatghurt_016.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oatghurt_Oatly-Natural-Oatghurt\Oatly-Natural-Oatghurt_017.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oatghurt_Oatly-Natural-Oatghurt\Oatly-Natural-Oatghurt_018.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oatghurt_Oatly-Natural-Oatghurt\Oatly-Natural-Oatghurt_019.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oatghurt_Oatly-Natural-Oatghurt\Oatly-Natural-Oatghurt_020.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oatghurt_Oatly-Natural-Oatghurt\Oatly-Natural-Oatghurt_021.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oatghurt_Oatly-Natural-Oatghurt\Oatly-Natural-Oatghurt_022.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oatghurt_Oatly-Natural-Oatghurt\Oatly-Natural-Oatghurt_023.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oatghurt_Oatly-Natural-Oatghurt\Oatly-Natural-Oatghurt_024.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oatghurt_Oatly-Natural-Oatghurt\Oatly-Natural-Oatghurt_025.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oatghurt_Oatly-Natural-Oatghurt\Oatly-Natural-Oatghurt_026.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oatghurt_Oatly-Natural-Oatghurt\Oatly-Natural-Oatghurt_027.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oatghurt_Oatly-Natural-Oatghurt\Oatly-Natural-Oatghurt_028.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oatghurt_Oatly-Natural-Oatghurt\Oatly-Natural-Oatghurt_029.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oatghurt_Oatly-Natural-Oatghurt\Oatly-Natural-Oatghurt_030.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oatghurt_Oatly-Natural-Oatghurt\Oatly-Natural-Oatghurt_031.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oatghurt_Oatly-Natural-Oatghurt\Oatly-Natural-Oatghurt_032.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Oatghurt_Oatly-Natural-Oatghurt\Oatly-Natural-Oatghurt_033.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Sour-Cream_Arla-Ecological-Sour-Cream\Arla-Ecological-Sour-Cream_002.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Sour-Cream_Arla-Ecological-Sour-Cream\Arla-Ecological-Sour-Cream_003.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Sour-Cream_Arla-Ecological-Sour-Cream\Arla-Ecological-Sour-Cream_008.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Sour-Cream_Arla-Ecological-Sour-Cream\Arla-Ecological-Sour-Cream_009.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Sour-Cream_Arla-Ecological-Sour-Cream\Arla-Ecological-Sour-Cream_014.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Sour-Cream_Arla-Ecological-Sour-Cream\Arla-Ecological-Sour-Cream_016.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Sour-Cream_Arla-Ecological-Sour-Cream\Arla-Ecological-Sour-Cream_017.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Sour-Cream_Arla-Ecological-Sour-Cream\Arla-Ecological-Sour-Cream_018.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Sour-Cream_Arla-Ecological-Sour-Cream\Arla-Ecological-Sour-Cream_019.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Sour-Cream_Arla-Ecological-Sour-Cream\Arla-Ecological-Sour-Cream_020.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Sour-Cream_Arla-Ecological-Sour-Cream\Arla-Ecological-Sour-Cream_021.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Sour-Cream_Arla-Ecological-Sour-Cream\Arla-Ecological-Sour-Cream_022.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Sour-Cream_Arla-Ecological-Sour-Cream\Arla-Ecological-Sour-Cream_023.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Sour-Cream_Arla-Ecological-Sour-Cream\Arla-Ecological-Sour-Cream_024.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Sour-Cream_Arla-Ecological-Sour-Cream\Arla-Ecological-Sour-Cream_025.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Sour-Cream_Arla-Ecological-Sour-Cream\Arla-Ecological-Sour-Cream_026.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Sour-Cream_Arla-Ecological-Sour-Cream\Arla-Ecological-Sour-Cream_027.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Sour-Cream_Arla-Ecological-Sour-Cream\Arla-Ecological-Sour-Cream_028.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Sour-Cream_Arla-Ecological-Sour-Cream\Arla-Ecological-Sour-Cream_029.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Sour-Cream_Arla-Sour-Cream\Arla-Sour-Cream_001.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Sour-Cream_Arla-Sour-Cream\Arla-Sour-Cream_002.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Sour-Cream_Arla-Sour-Cream\Arla-Sour-Cream_003.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Sour-Cream_Arla-Sour-Cream\Arla-Sour-Cream_004.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Sour-Cream_Arla-Sour-Cream\Arla-Sour-Cream_005.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Sour-Cream_Arla-Sour-Cream\Arla-Sour-Cream_006.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Sour-Cream_Arla-Sour-Cream\Arla-Sour-Cream_007.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Sour-Cream_Arla-Sour-Cream\Arla-Sour-Cream_008.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Sour-Cream_Arla-Sour-Cream\Arla-Sour-Cream_009.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Sour-Cream_Arla-Sour-Cream\Arla-Sour-Cream_010.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Sour-Cream_Arla-Sour-Cream\Arla-Sour-Cream_011.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Sour-Cream_Arla-Sour-Cream\Arla-Sour-Cream_012.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Sour-Cream_Arla-Sour-Cream\Arla-Sour-Cream_013.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Sour-Cream_Arla-Sour-Cream\Arla-Sour-Cream_014.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Sour-Cream_Arla-Sour-Cream\Arla-Sour-Cream_015.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Sour-Cream_Arla-Sour-Cream\Arla-Sour-Cream_016.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Sour-Cream_Arla-Sour-Cream\Arla-Sour-Cream_017.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Sour-Cream_Arla-Sour-Cream\Arla-Sour-Cream_018.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Sour-Cream_Arla-Sour-Cream\Arla-Sour-Cream_019.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Sour-Milk_Arla-Sour-Milk\Arla-Sour-Milk_001.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Sour-Milk_Arla-Sour-Milk\Arla-Sour-Milk_002.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Sour-Milk_Arla-Sour-Milk\Arla-Sour-Milk_003.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Sour-Milk_Arla-Sour-Milk\Arla-Sour-Milk_008.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Sour-Milk_Arla-Sour-Milk\Arla-Sour-Milk_009.jpg","not_apple","train"
